symbol,entry_time,entry_price,exit_time,exit_price,raw_return_pct,net_return_pct,resolved,bars_held,days_held,signal_volume_ratio
ATOMUSDT,2025-01-26 12:00:00+00:00,6.178,2025-03-27 11:00:00+00:00,4.784,-22.564,-22.764,False,1439,59.96,4.207
SOLUSDT,2025-01-26 23:00:00+00:00,247.15,2025-03-27 22:00:00+00:00,138.88,-43.807,-44.007,False,1439,59.96,2.787
ETCUSDT,2025-01-27 01:00:00+00:00,26.37,2025-03-28 00:00:00+00:00,17.84,-32.347,-32.547,False,1439,59.96,8.324
XRPUSDT,2025-01-27 03:00:00+00:00,2.9776,2025-03-28 02:00:00+00:00,2.3187,-22.129,-22.329,False,1439,59.96,2.684
DOTUSDT,2025-01-27 04:00:00+00:00,5.987,2025-03-28 03:00:00+00:00,4.571,-23.651,-23.851,False,1439,59.96,2.523
BTCUSDT,2025-01-27 05:00:00+00:00,100410.04,2025-03-28 04:00:00+00:00,86305.38,-14.047,-14.247,False,1439,59.96,2.572
DOGEUSDT,2025-01-27 06:00:00+00:00,0.32187,2025-03-28 05:00:00+00:00,0.1836,-42.958,-43.158,False,1439,59.96,3.389
AXSUSDT,2025-01-27 06:00:00+00:00,5.287,2025-03-28 05:00:00+00:00,3.197,-39.531,-39.731,False,1439,59.96,2.759
SHIBUSDT,2025-01-27 06:00:00+00:00,1.824e-05,2025-03-28 05:00:00+00:00,1.337e-05,-26.7,-26.9,False,1439,59.96,2.58
SUIUSDT,2025-01-27 06:00:00+00:00,3.6965,2025-01-30 07:00:00+00:00,4.06615,10.0,9.8,True,73,3.04,2.906
XRPUSDT,2025-01-27 06:00:00+00:00,2.9355,2025-03-28 05:00:00+00:00,2.2525,-23.267,-23.467,False,1439,59.96,3.038
BTCUSDT,2025-01-27 08:00:00+00:00,99048.01,2025-03-28 07:00:00+00:00,85212.99,-13.968,-14.168,False,1439,59.96,3.644
SHIBUSDT,2025-01-27 08:00:00+00:00,1.791e-05,2025-03-28 07:00:00+00:00,1.321e-05,-26.242,-26.442,False,1439,59.96,4.636
CHZUSDT,2025-01-27 12:00:00+00:00,0.0654,2025-01-30 11:00:00+00:00,0.07194,10.0,9.8,True,71,2.96,3.098
AXSUSDT,2025-01-28 15:00:00+00:00,5.388,2025-03-29 14:00:00+00:00,2.958,-45.1,-45.3,False,1439,59.96,9.843
SHIBUSDT,2025-01-28 23:00:00+00:00,1.8e-05,2025-03-29 22:00:00+00:00,1.254e-05,-30.333,-30.533,False,1439,59.96,2.633
SANDUSDT,2025-01-29 00:00:00+00:00,0.4906,2025-01-30 14:00:00+00:00,0.53966,10.0,9.8,True,38,1.58,2.79
MANAUSDT,2025-01-29 00:00:00+00:00,0.4164,2025-01-31 12:00:00+00:00,0.45804,10.0,9.8,True,60,2.5,2.514
ETCUSDT,2025-01-29 01:00:00+00:00,25.5,2025-03-30 00:00:00+00:00,16.59,-34.941,-35.141,False,1439,59.96,10.528
SANDUSDT,2025-01-29 06:00:00+00:00,0.5203,2025-03-30 05:00:00+00:00,0.2741,-47.319,-47.519,False,1439,59.96,4.79
TRXUSDT,2025-01-29 20:00:00+00:00,0.2402,2025-03-30 19:00:00+00:00,0.2316,-3.58,-3.78,False,1439,59.96,8.566
BNBUSDT,2025-01-29 20:00:00+00:00,668.29,2025-03-30 19:00:00+00:00,603.93,-9.631,-9.831,False,1439,59.96,3.311
LTCUSDT,2025-01-29 20:00:00+00:00,112.94,2025-01-30 04:00:00+00:00,124.23400000000001,10.0,9.8,True,8,0.33,5.815
ADAUSDT,2025-01-29 20:00:00+00:00,0.9356,2025-03-02 16:00:00+00:00,1.02916,10.0,9.8,True,764,31.83,7.325
DOTUSDT,2025-01-29 20:00:00+00:00,5.753,2025-01-31 12:00:00+00:00,6.3283000000000005,10.0,9.8,True,40,1.67,9.29
AVAXUSDT,2025-01-31 08:00:00+00:00,34.69,2025-04-01 07:00:00+00:00,19.21,-44.624,-44.824,False,1439,59.96,2.84
ETCUSDT,2025-01-31 12:00:00+00:00,26.79,2025-04-01 11:00:00+00:00,16.9,-36.917,-37.117,False,1439,59.96,4.537
OPUSDT,2025-01-31 12:00:00+00:00,1.45,2025-04-01 11:00:00+00:00,0.75,-48.276,-48.476,False,1439,59.96,2.642
UNIUSDT,2025-01-31 12:00:00+00:00,12.015,2025-04-01 11:00:00+00:00,6.112,-49.13,-49.33,False,1439,59.96,2.726
ENJUSDT,2025-02-01 18:00:00+00:00,0.151,2025-04-02 17:00:00+00:00,0.0783,-48.146,-48.346,False,1439,59.96,6.331
CHZUSDT,2025-02-01 21:00:00+00:00,0.0673,2025-04-02 20:00:00+00:00,0.04218,-37.325,-37.525,False,1439,59.96,2.534
XRPUSDT,2025-02-02 00:00:00+00:00,2.8779,2025-04-02 23:00:00+00:00,2.0237,-29.681,-29.881,False,1439,59.96,2.578
BTCUSDT,2025-02-02 00:00:00+00:00,100635.66,2025-04-02 23:00:00+00:00,82516.29,-18.005,-18.205,False,1439,59.96,2.72
FILUSDT,2025-02-02 00:00:00+00:00,4.372,2025-04-02 23:00:00+00:00,2.702,-38.198,-38.398,False,1439,59.96,2.602
OPUSDT,2025-02-02 00:00:00+00:00,1.335,2025-04-02 23:00:00+00:00,0.701,-47.491,-47.691,False,1439,59.96,2.566
DOGEUSDT,2025-02-02 00:00:00+00:00,0.30793,2025-04-02 23:00:00+00:00,0.16383,-46.796,-46.996,False,1439,59.96,3.258
AAVEUSDT,2025-02-02 03:00:00+00:00,292.74,2025-04-03 02:00:00+00:00,155.9,-46.745,-46.945,False,1439,59.96,2.567
LINKUSDT,2025-02-02 04:00:00+00:00,22.32,2025-04-03 03:00:00+00:00,13.19,-40.905,-41.105,False,1439,59.96,3.645
ATOMUSDT,2025-02-02 06:00:00+00:00,5.741,2025-04-03 05:00:00+00:00,4.45,-22.487,-22.687,False,1439,59.96,3.554
AXSUSDT,2025-02-02 06:00:00+00:00,4.931,2025-04-03 05:00:00+00:00,2.758,-44.068,-44.268,False,1439,59.96,5.513
AXSUSDT,2025-02-02 11:00:00+00:00,4.885,2025-04-03 10:00:00+00:00,2.641,-45.937,-46.137,False,1439,59.96,6.076
UNIUSDT,2025-02-02 16:00:00+00:00,10.497,2025-04-03 15:00:00+00:00,5.766,-45.07,-45.27,False,1439,59.96,2.636
ETCUSDT,2025-02-02 17:00:00+00:00,23.9,2025-04-03 16:00:00+00:00,15.72,-34.226,-34.426,False,1439,59.96,8.312
BTCUSDT,2025-02-02 18:00:00+00:00,97228.86,2025-04-03 17:00:00+00:00,81830.01,-15.838,-16.038,False,1439,59.96,2.946
DOGEUSDT,2025-02-02 18:00:00+00:00,0.27291,2025-04-03 17:00:00+00:00,0.15778,-42.186,-42.386,False,1439,59.96,5.097
SANDUSDT,2025-02-02 18:00:00+00:00,0.4285,2025-04-03 17:00:00+00:00,0.2577,-39.86,-40.06,False,1439,59.96,4.88
SHIBUSDT,2025-02-02 20:00:00+00:00,1.592e-05,2025-04-03 19:00:00+00:00,1.221e-05,-23.304,-23.504,False,1439,59.96,3.593
SUIUSDT,2025-02-02 20:00:00+00:00,3.405,2025-02-03 22:00:00+00:00,3.7455000000000003,10.0,9.8,True,26,1.08,3.342
DOGEUSDT,2025-02-02 20:00:00+00:00,0.27453,2025-04-03 19:00:00+00:00,0.15868,-42.199,-42.399,False,1439,59.96,2.644
CHZUSDT,2025-02-02 20:00:00+00:00,0.0598,2025-02-14 14:00:00+00:00,0.06578,10.0,9.8,True,282,11.75,3.738
ETHUSDT,2025-02-02 20:00:00+00:00,2958.91,2025-04-03 19:00:00+00:00,1787.12,-39.602,-39.802,False,1439,59.96,2.695
ETCUSDT,2025-02-02 20:00:00+00:00,23.17,2025-04-03 19:00:00+00:00,16.0,-30.945,-31.145,False,1439,59.96,2.518
AVAXUSDT,2025-02-02 20:00:00+00:00,28.65,2025-04-03 19:00:00+00:00,18.0,-37.173,-37.373,False,1439,59.96,3.19
NEARUSDT,2025-02-02 20:00:00+00:00,3.817,2025-04-03 19:00:00+00:00,2.481,-35.001,-35.201,False,1439,59.96,3.091
ADAUSDT,2025-02-02 20:00:00+00:00,0.8159,2025-03-02 15:00:00+00:00,0.89749,10.0,9.8,True,667,27.79,2.647
BNBUSDT,2025-02-02 20:00:00+00:00,624.49,2025-02-12 18:00:00+00:00,686.9390000000001,10.0,9.8,True,238,9.92,3.197
XRPUSDT,2025-02-02 20:00:00+00:00,2.6687,2025-03-02 16:00:00+00:00,2.9355700000000002,10.0,9.8,True,668,27.83,3.511
SANDUSDT,2025-02-02 20:00:00+00:00,0.4276,2025-04-03 19:00:00+00:00,0.2596,-39.289,-39.489,False,1439,59.96,2.715
ARBUSDT,2025-02-02 20:00:00+00:00,0.5189,2025-04-03 19:00:00+00:00,0.3043,-41.357,-41.557,False,1439,59.96,3.335
TRXUSDT,2025-02-02 20:00:00+00:00,0.2302,2025-04-03 19:00:00+00:00,0.2358,2.433,2.233,False,1439,59.96,3.928
DOTUSDT,2025-02-02 20:00:00+00:00,5.296,2025-04-03 19:00:00+00:00,4.025,-23.999,-24.199,False,1439,59.96,3.382
APTUSDT,2025-02-02 20:00:00+00:00,6.43,2025-04-03 19:00:00+00:00,5.007,-22.131,-22.331,False,1439,59.96,2.943
BCHUSDT,2025-02-02 20:00:00+00:00,370.8,2025-03-06 05:00:00+00:00,407.88000000000005,10.0,9.8,True,753,31.38,2.772
XLMUSDT,2025-02-02 20:00:00+00:00,0.3642,2025-04-03 19:00:00+00:00,0.2589,-28.913,-29.113,False,1439,59.96,3.304
ADAUSDT,2025-02-03 00:00:00+00:00,0.8051,2025-03-02 15:00:00+00:00,0.8856100000000001,10.0,9.8,True,663,27.62,3.298
LINKUSDT,2025-02-03 00:00:00+00:00,20.47,2025-04-03 23:00:00+00:00,12.9,-36.981,-37.181,False,1439,59.96,2.675
FILUSDT,2025-02-03 00:00:00+00:00,3.604,2025-04-03 23:00:00+00:00,2.73,-24.251,-24.451,False,1439,59.96,2.991
XLMUSDT,2025-02-03 00:00:00+00:00,0.3541,2025-04-03 23:00:00+00:00,0.261,-26.292,-26.492,False,1439,59.96,3.712
BCHUSDT,2025-02-03 00:00:00+00:00,360.6,2025-03-05 20:00:00+00:00,396.6600000000001,10.0,9.8,True,740,30.83,2.994
OPUSDT,2025-02-03 00:00:00+00:00,1.118,2025-04-03 23:00:00+00:00,0.7,-37.388,-37.588,False,1439,59.96,3.125
AVAXUSDT,2025-02-03 00:00:00+00:00,27.63,2025-04-03 23:00:00+00:00,18.15,-34.311,-34.511,False,1439,59.96,2.931
SHIBUSDT,2025-02-03 00:00:00+00:00,1.552e-05,2025-02-12 22:00:00+00:00,1.7072000000000002e-05,10.0,9.8,True,238,9.92,2.919
AAVEUSDT,2025-02-03 00:00:00+00:00,258.45,2025-02-03 22:00:00+00:00,284.295,10.0,9.8,True,22,0.92,2.708
ENJUSDT,2025-02-03 01:00:00+00:00,0.1158,2025-02-05 15:00:00+00:00,0.12738000000000002,10.0,9.8,True,62,2.58,3.168
DOGEUSDT,2025-02-03 01:00:00+00:00,0.25464,2025-02-03 19:00:00+00:00,0.280104,10.0,9.8,True,18,0.75,3.369
BTCUSDT,2025-02-03 01:00:00+00:00,96511.33,2025-04-04 00:00:00+00:00,83046.32,-13.952,-14.152,False,1439,59.96,3.341
SUIUSDT,2025-02-03 01:00:00+00:00,3.1931,2025-02-03 15:00:00+00:00,3.51241,10.0,9.8,True,14,0.58,3.973
ADAUSDT,2025-02-03 03:00:00+00:00,0.6236,2025-02-03 06:00:00+00:00,0.6859600000000001,10.0,9.8,True,3,0.12,11.969
XRPUSDT,2025-02-03 03:00:00+00:00,2.153,2025-02-03 07:00:00+00:00,2.3683,10.0,9.8,True,4,0.17,5.273
AXSUSDT,2025-02-03 03:00:00+00:00,3.689,2025-02-03 10:00:00+00:00,4.0579,10.0,9.8,True,7,0.29,4.792
XLMUSDT,2025-02-03 03:00:00+00:00,0.2958,2025-02-03 06:00:00+00:00,0.32538000000000006,10.0,9.8,True,3,0.12,6.882
AAVEUSDT,2025-02-03 03:00:00+00:00,217.44,2025-02-03 07:00:00+00:00,239.18400000000003,10.0,9.8,True,4,0.17,6.643
SOLUSDT,2025-02-03 03:00:00+00:00,187.95,2025-02-03 15:00:00+00:00,206.745,10.0,9.8,True,12,0.5,4.547
BTCUSDT,2025-02-03 03:00:00+00:00,93566.0,2025-04-04 02:00:00+00:00,82910.86,-11.388,-11.588,False,1439,59.96,4.855
SUIUSDT,2025-02-03 03:00:00+00:00,2.768,2025-02-03 05:00:00+00:00,3.0448,10.0,9.8,True,2,0.08,6.08
ETHUSDT,2025-02-03 03:00:00+00:00,2486.66,2025-02-03 19:00:00+00:00,2735.326,10.0,9.8,True,16,0.67,7.561
OPUSDT,2025-02-03 05:00:00+00:00,0.935,2025-02-03 06:00:00+00:00,1.0285000000000002,10.0,9.8,True,1,0.04,2.649
DOTUSDT,2025-02-04 13:00:00+00:00,4.803,2025-02-12 19:00:00+00:00,5.2833000000000006,10.0,9.8,True,198,8.25,2.856
ATOMUSDT,2025-02-06 09:00:00+00:00,4.649,2025-02-13 00:00:00+00:00,5.1139,10.0,9.8,True,159,6.62,5.927
ENJUSDT,2025-02-08 08:00:00+00:00,0.1167,2025-02-11 04:00:00+00:00,0.12837,10.0,9.8,True,68,2.83,11.97
ETHUSDT,2025-02-09 23:00:00+00:00,2615.77,2025-04-10 22:00:00+00:00,1524.85,-41.706,-41.906,False,1439,59.96,3.755
OPUSDT,2025-02-09 23:00:00+00:00,1.065,2025-02-14 09:00:00+00:00,1.1715,10.0,9.8,True,106,4.42,2.78
SANDUSDT,2025-02-09 23:00:00+00:00,0.3719,2025-02-11 04:00:00+00:00,0.40909000000000006,10.0,9.8,True,29,1.21,3.626
LINKUSDT,2025-02-09 23:00:00+00:00,17.99,2025-02-11 06:00:00+00:00,19.789,10.0,9.8,True,31,1.29,3.342
MANAUSDT,2025-02-09 23:00:00+00:00,0.313,2025-02-11 04:00:00+00:00,0.34430000000000005,10.0,9.8,True,29,1.21,3.395
AXSUSDT,2025-02-09 23:00:00+00:00,4.135,2025-02-14 16:00:00+00:00,4.5485,10.0,9.8,True,113,4.71,2.605
AVAXUSDT,2025-02-09 23:00:00+00:00,24.56,2025-02-11 09:00:00+00:00,27.016000000000002,10.0,9.8,True,34,1.42,2.971
DOTUSDT,2025-02-09 23:00:00+00:00,4.686,2025-02-11 05:00:00+00:00,5.1546,10.0,9.8,True,30,1.25,2.696
ADAUSDT,2025-02-09 23:00:00+00:00,0.6681,2025-02-11 00:00:00+00:00,0.7349100000000001,10.0,9.8,True,25,1.04,3.658
XRPUSDT,2025-02-09 23:00:00+00:00,2.3717,2025-02-14 08:00:00+00:00,2.6088700000000005,10.0,9.8,True,105,4.38,2.726
DOGEUSDT,2025-02-09 23:00:00+00:00,0.24602,2025-02-14 09:00:00+00:00,0.27062200000000003,10.0,9.8,True,106,4.42,2.622
FILUSDT,2025-02-09 23:00:00+00:00,3.275,2025-02-14 17:00:00+00:00,3.6025,10.0,9.8,True,114,4.75,2.591
ETCUSDT,2025-02-09 23:00:00+00:00,19.97,2025-04-10 22:00:00+00:00,14.76,-26.089,-26.289,False,1439,59.96,3.134
SANDUSDT,2025-02-10 04:00:00+00:00,0.3759,2025-02-11 05:00:00+00:00,0.41349,10.0,9.8,True,25,1.04,2.955
BNBUSDT,2025-02-10 17:00:00+00:00,610.96,2025-02-12 16:00:00+00:00,672.056,10.0,9.8,True,47,1.96,2.518
LINKUSDT,2025-02-11 20:00:00+00:00,18.46,2025-04-12 19:00:00+00:00,13.08,-29.144,-29.344,False,1439,59.96,2.817
CHZUSDT,2025-02-12 03:00:00+00:00,0.0598,2025-02-14 14:00:00+00:00,0.06578,10.0,9.8,True,59,2.46,3.601
NEARUSDT,2025-02-12 08:00:00+00:00,3.211,2025-02-14 09:00:00+00:00,3.5321000000000002,10.0,9.8,True,49,2.04,2.536
ATOMUSDT,2025-02-12 08:00:00+00:00,4.62,2025-02-12 22:00:00+00:00,5.082000000000001,10.0,9.8,True,14,0.58,3.902
ETCUSDT,2025-02-12 08:00:00+00:00,20.38,2025-04-13 07:00:00+00:00,15.22,-25.319,-25.519,False,1439,59.96,2.87
SOLUSDT,2025-02-12 15:00:00+00:00,193.48,2025-04-13 14:00:00+00:00,128.6,-33.533,-33.733,False,1439,59.96,2.75
AVAXUSDT,2025-02-12 15:00:00+00:00,25.0,2025-04-13 14:00:00+00:00,19.75,-21.0,-21.2,False,1439,59.96,2.698
SUIUSDT,2025-02-12 15:00:00+00:00,3.2035,2025-02-12 21:00:00+00:00,3.5238500000000004,10.0,9.8,True,6,0.25,3.192
ETCUSDT,2025-02-13 15:00:00+00:00,20.93,2025-04-14 14:00:00+00:00,15.68,-25.084,-25.284,False,1439,59.96,2.579
AXSUSDT,2025-02-13 15:00:00+00:00,4.308,2025-04-14 14:00:00+00:00,2.272,-47.261,-47.461,False,1439,59.96,3.16
ETHUSDT,2025-02-15 15:00:00+00:00,2688.69,2025-04-16 14:00:00+00:00,1591.0,-40.826,-41.026,False,1439,59.96,2.759
AAVEUSDT,2025-02-15 15:00:00+00:00,254.67,2025-04-16 14:00:00+00:00,135.63,-46.743,-46.943,False,1439,59.96,3.11
APTUSDT,2025-02-15 17:00:00+00:00,6.09,2025-02-20 03:00:00+00:00,6.699000000000001,10.0,9.8,True,106,4.42,3.274
SHIBUSDT,2025-02-15 21:00:00+00:00,1.635e-05,2025-04-16 20:00:00+00:00,1.18e-05,-27.829,-28.029,False,1439,59.96,3.27
AXSUSDT,2025-02-16 01:00:00+00:00,4.402,2025-04-17 00:00:00+00:00,2.155,-51.045,-51.245,False,1439,59.96,3.69
AVAXUSDT,2025-02-16 01:00:00+00:00,25.41,2025-04-17 00:00:00+00:00,18.83,-25.895,-26.095,False,1439,59.96,2.839
ATOMUSDT,2025-02-16 05:00:00+00:00,4.804,2025-04-17 04:00:00+00:00,4.045,-15.799,-15.999,False,1439,59.96,2.527
BNBUSDT,2025-02-16 11:00:00+00:00,667.68,2025-04-17 10:00:00+00:00,585.75,-12.271,-12.471,False,1439,59.96,4.224
SHIBUSDT,2025-02-16 15:00:00+00:00,1.607e-05,2025-04-17 14:00:00+00:00,1.167e-05,-27.38,-27.58,False,1439,59.96,2.501
BCHUSDT,2025-02-17 06:00:00+00:00,326.7,2025-03-05 06:00:00+00:00,359.37,10.0,9.8,True,384,16.0,3.601
UNIUSDT,2025-02-17 06:00:00+00:00,9.637,2025-04-18 05:00:00+00:00,5.19,-46.145,-46.345,False,1439,59.96,2.934
DOGEUSDT,2025-02-17 06:00:00+00:00,0.26313,2025-04-18 05:00:00+00:00,0.15491,-41.128,-41.328,False,1439,59.96,4.431
SUIUSDT,2025-02-17 06:00:00+00:00,3.2641,2025-04-18 05:00:00+00:00,2.1125,-35.281,-35.481,False,1439,59.96,4.928
SOLUSDT,2025-02-17 06:00:00+00:00,184.19,2025-04-18 05:00:00+00:00,134.2,-27.14,-27.34,False,1439,59.96,3.447
BTCUSDT,2025-02-17 15:00:00+00:00,96800.0,2025-04-18 14:00:00+00:00,84583.13,-12.621,-12.821,False,1439,59.96,2.974
LTCUSDT,2025-02-17 17:00:00+00:00,122.44,2025-02-19 07:00:00+00:00,134.684,10.0,9.8,True,38,1.58,4.061
AVAXUSDT,2025-02-18 07:00:00+00:00,23.93,2025-02-21 13:00:00+00:00,26.323,10.0,9.8,True,78,3.25,2.607
ARBUSDT,2025-02-18 07:00:00+00:00,0.464,2025-04-19 06:00:00+00:00,0.2934,-36.767,-36.967,False,1439,59.96,2.615
XLMUSDT,2025-02-18 07:00:00+00:00,0.324,2025-03-02 16:00:00+00:00,0.35640000000000005,10.0,9.8,True,297,12.38,2.996
CHZUSDT,2025-02-18 07:00:00+00:00,0.0567,2025-04-19 06:00:00+00:00,0.03727,-34.268,-34.468,False,1439,59.96,4.05
SANDUSDT,2025-02-18 07:00:00+00:00,0.3718,2025-04-19 06:00:00+00:00,0.2625,-29.398,-29.598,False,1439,59.96,3.136
DOGEUSDT,2025-02-18 07:00:00+00:00,0.24795,2025-04-19 06:00:00+00:00,0.15852,-36.068,-36.268,False,1439,59.96,3.363
LINKUSDT,2025-02-18 07:00:00+00:00,18.15,2025-04-19 06:00:00+00:00,12.82,-29.366,-29.566,False,1439,59.96,2.531
ARBUSDT,2025-02-18 15:00:00+00:00,0.4627,2025-02-21 13:00:00+00:00,0.50897,10.0,9.8,True,70,2.92,7.125
AVAXUSDT,2025-02-18 18:00:00+00:00,23.19,2025-02-21 08:00:00+00:00,25.509000000000004,10.0,9.8,True,62,2.58,2.555
AAVEUSDT,2025-02-18 23:00:00+00:00,248.3,2025-04-19 22:00:00+00:00,142.63,-42.557,-42.757,False,1439,59.96,3.697
SHIBUSDT,2025-02-20 19:00:00+00:00,1.549e-05,2025-04-21 18:00:00+00:00,1.232e-05,-20.465,-20.665,False,1439,59.96,3.346
DOTUSDT,2025-02-22 16:00:00+00:00,5.069,2025-04-23 15:00:00+00:00,4.079,-19.53,-19.73,False,1439,59.96,2.954
SOLUSDT,2025-02-23 16:00:00+00:00,166.76,2025-04-24 15:00:00+00:00,149.34,-10.446,-10.646,False,1439,59.96,2.758
SUIUSDT,2025-02-24 01:00:00+00:00,3.4267,2025-04-25 00:00:00+00:00,3.347,-2.326,-2.526,False,1439,59.96,2.923
DOGEUSDT,2025-02-24 02:00:00+00:00,0.2394,2025-04-25 01:00:00+00:00,0.18114,-24.336,-24.536,False,1439,59.96,2.819
AXSUSDT,2025-02-24 02:00:00+00:00,4.005,2025-04-25 01:00:00+00:00,2.598,-35.131,-35.331,False,1439,59.96,3.687
SOLUSDT,2025-02-24 02:00:00+00:00,163.63,2025-04-25 01:00:00+00:00,152.5,-6.802,-7.002,False,1439,59.96,3.443
BCHUSDT,2025-02-24 05:00:00+00:00,318.1,2025-03-03 13:00:00+00:00,349.91,10.0,9.8,True,176,7.33,2.647
ETCUSDT,2025-02-24 05:00:00+00:00,19.9,2025-04-25 04:00:00+00:00,17.09,-14.121,-14.321,False,1439,59.96,2.569
XLMUSDT,2025-02-24 05:00:00+00:00,0.3204,2025-03-02 16:00:00+00:00,0.35244000000000003,10.0,9.8,True,155,6.46,5.152
APTUSDT,2025-02-24 05:00:00+00:00,5.79,2025-02-27 03:00:00+00:00,6.369000000000001,10.0,9.8,True,70,2.92,2.846
ATOMUSDT,2025-02-24 05:00:00+00:00,4.662,2025-04-25 04:00:00+00:00,4.47,-4.118,-4.318,False,1439,59.96,2.683
ADAUSDT,2025-02-24 05:00:00+00:00,0.7363,2025-03-02 15:00:00+00:00,0.80993,10.0,9.8,True,154,6.42,2.951
DOGEUSDT,2025-02-24 05:00:00+00:00,0.22995,2025-04-25 04:00:00+00:00,0.17981,-21.805,-22.005,False,1439,59.96,3.53
FILUSDT,2025-02-24 05:00:00+00:00,3.284,2025-04-25 04:00:00+00:00,2.844,-13.398,-13.598,False,1439,59.96,3.134
MANAUSDT,2025-02-24 05:00:00+00:00,0.2981,2025-04-21 06:00:00+00:00,0.32791,10.0,9.8,True,1345,56.04,2.744
ARBUSDT,2025-02-24 06:00:00+00:00,0.4604,2025-04-25 05:00:00+00:00,0.3429,-25.521,-25.721,False,1439,59.96,2.518
ENJUSDT,2025-02-24 06:00:00+00:00,0.1171,2025-04-25 05:00:00+00:00,0.0905,-22.716,-22.916,False,1439,59.96,3.487
DOTUSDT,2025-02-24 11:00:00+00:00,4.71,2025-02-27 11:00:00+00:00,5.181,10.0,9.8,True,72,3.0,3.458
BNBUSDT,2025-02-24 11:00:00+00:00,638.77,2025-04-25 10:00:00+00:00,605.31,-5.238,-5.438,False,1439,59.96,2.613
UNIUSDT,2025-02-24 16:00:00+00:00,8.335,2025-04-25 15:00:00+00:00,5.93,-28.854,-29.054,False,1439,59.96,2.728
SHIBUSDT,2025-02-24 16:00:00+00:00,1.44e-05,2025-04-25 15:00:00+00:00,1.399e-05,-2.847,-3.047,False,1439,59.96,3.646
NEARUSDT,2025-02-24 16:00:00+00:00,3.276,2025-04-25 15:00:00+00:00,2.602,-20.574,-20.774,False,1439,59.96,3.037
SOLUSDT,2025-02-24 16:00:00+00:00,152.67,2025-03-02 16:00:00+00:00,167.937,10.0,9.8,True,144,6.0,5.603
SUIUSDT,2025-02-24 16:00:00+00:00,3.0469,2025-04-24 17:00:00+00:00,3.3515900000000003,10.0,9.8,True,1417,59.04,4.713
DOTUSDT,2025-02-24 16:00:00+00:00,4.669,2025-02-27 10:00:00+00:00,5.1359,10.0,9.8,True,66,2.75,3.267
ADAUSDT,2025-02-24 16:00:00+00:00,0.7186,2025-03-02 15:00:00+00:00,0.79046,10.0,9.8,True,143,5.96,3.903
AAVEUSDT,2025-02-24 16:00:00+00:00,230.03,2025-04-25 15:00:00+00:00,167.22,-27.305,-27.505,False,1439,59.96,2.713
DOGEUSDT,2025-02-24 16:00:00+00:00,0.22546,2025-04-25 15:00:00+00:00,0.18272,-18.957,-19.157,False,1439,59.96,2.71
AVAXUSDT,2025-02-24 16:00:00+00:00,23.15,2025-04-25 15:00:00+00:00,22.58,-2.462,-2.662,False,1439,59.96,2.784
LINKUSDT,2025-02-24 16:00:00+00:00,16.22,2025-04-25 15:00:00+00:00,15.19,-6.35,-6.55,False,1439,59.96,2.699
LTCUSDT,2025-02-24 16:00:00+00:00,122.41,2025-04-25 15:00:00+00:00,86.53,-29.311,-29.511,False,1439,59.96,2.823
BNBUSDT,2025-02-24 16:00:00+00:00,635.25,2025-04-25 15:00:00+00:00,605.53,-4.678,-4.878,False,1439,59.96,3.689
BCHUSDT,2025-02-24 16:00:00+00:00,306.7,2025-03-02 16:00:00+00:00,337.37,10.0,9.8,True,144,6.0,3.437
OPUSDT,2025-02-24 16:00:00+00:00,1.07,2025-02-26 22:00:00+00:00,1.1770000000000003,10.0,9.8,True,54,2.25,2.613
XRPUSDT,2025-02-24 16:00:00+00:00,2.431,2025-03-02 15:00:00+00:00,2.6741,10.0,9.8,True,143,5.96,3.529
ARBUSDT,2025-02-24 16:00:00+00:00,0.443,2025-04-25 15:00:00+00:00,0.3482,-21.4,-21.6,False,1439,59.96,2.703
ENJUSDT,2025-02-24 17:00:00+00:00,0.1128,2025-04-25 16:00:00+00:00,0.0901,-20.124,-20.324,False,1439,59.96,2.509
SANDUSDT,2025-02-24 20:00:00+00:00,0.3226,2025-03-02 17:00:00+00:00,0.35486,10.0,9.8,True,141,5.88,2.658
UNIUSDT,2025-02-24 23:00:00+00:00,7.877,2025-04-25 22:00:00+00:00,5.889,-25.238,-25.438,False,1439,59.96,4.463
SUIUSDT,2025-02-24 23:00:00+00:00,2.8494,2025-03-02 16:00:00+00:00,3.1343400000000003,10.0,9.8,True,137,5.71,2.995
SANDUSDT,2025-02-25 01:00:00+00:00,0.303,2025-03-02 15:00:00+00:00,0.33330000000000004,10.0,9.8,True,134,5.58,2.773
BNBUSDT,2025-02-25 01:00:00+00:00,614.43,2025-04-26 00:00:00+00:00,601.28,-2.14,-2.34,False,1439,59.96,2.897
BTCUSDT,2025-02-25 01:00:00+00:00,91857.3,2025-04-26 00:00:00+00:00,94880.69,3.291,3.091,False,1439,59.96,2.867
XRPUSDT,2025-02-25 01:00:00+00:00,2.3071,2025-03-02 15:00:00+00:00,2.5378100000000003,10.0,9.8,True,134,5.58,2.708
TRXUSDT,2025-02-25 03:00:00+00:00,0.243,2025-04-26 02:00:00+00:00,0.243,0.0,-0.2,False,1439,59.96,2.593
AXSUSDT,2025-02-25 04:00:00+00:00,3.63,2025-03-02 16:00:00+00:00,3.9930000000000003,10.0,9.8,True,132,5.5,2.592
